scenario,t,unit,b,p_ch,p_dis,p_net,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess
summer,0,0,15,0.0,0.17564044196757359,0.17564044196757359,0.20571672481958808,0.4999999999878924,6.296033901525001,130.62,6.454850201237773,6.268932803295357
summer,1,0,15,0.0,1.2897828224659368e-07,1.2897828224659368e-07,0.020572957485874774,0.05000312323516456,5.770585022235,122.52,5.903238220445504,5.903238084704807
summer,2,0,15,-0.0,0.0,0.0,0.020572246980705432,0.05000139633335347,5.5452711824100005,111.95,5.667469805483167,5.667469805483193
summer,3,0,15,0.03904118737401453,0.0,-0.03904118737401453,0.020571672498029,0.05000000003784827,5.4075321558,107.47,5.523563348214676,5.564678446784338
summer,4,0,15,0.1756404419493593,0.0,-0.1756404419493593,0.057609472510554975,0.14002136325980058,5.325058788015,104.36,5.437477964753977,5.622764172944644
summer,5,0,15,0.17564044194967124,0.0,-0.17564044194967124,0.2242379510366773,0.5450163355164783,5.319107101680001,104.35,5.431267945088634,5.616542909183656
summer,6,0,15,1.1506129714013629e-05,0.0,-1.1506129714013629e-05,0.39086177635736674,0.9499999980329373,5.405831673990001,107.59,5.5217877815201994,5.521799889448575
summer,7,0,15,1.1505261088080469e-05,0.0,-1.1505261088080469e-05,0.39086177718792664,0.9500000000516353,5.6838604499250005,114.98,5.812435697664656,5.812447839465297
summer,8,0,15,1.1505242839234353e-05,0.0,-1.1505242839234353e-05,0.3908617771947759,0.9500000000682827,6.124285238715001,127.23,6.27427359199157,6.274285788942225
summer,9,0,15,-0.0,0.0,0.0,0.3908617771837026,0.9500000000413686,6.693946645065001,134.5,6.874257550547764,6.874257550547875
summer,10,0,15,-0.0,0.0,0.0,0.3908508621406042,0.9499734707372791,7.012786984440001,138.16,7.211382195808816,7.211382195808903
summer,11,0,15,-0.0,0.0,0.0,0.3908399473829164,0.9499469421268875,7.113115411230001,140.85,7.31766119806391,7.3176611980638935
summer,12,0,15,-0.0,0.0,0.0,0.3908290329152711,0.949920414221452,7.071453606885001,140.59,7.2735168856649794,7.273516885665047
summer,13,0,15,-0.0,0.0,0.0,0.3908181187565802,0.9498938870669383,6.907357112220001,137.7,7.099801106839974,7.099801106839956
summer,14,0,15,-0.0,0.0,0.0,0.3908072049164107,0.9498673606865996,7.17433275639,142.31,7.382556015343651,7.382556015343658
summer,15,0,15,0.0,3.192957750164174e-10,3.192957750164174e-10,0.3907962913531351,0.9498408349792588,7.311221542095001,145.06,7.527796305012301,7.52779630466953
summer,16,0,15,0.0,0.17552612319316205,0.17552612319316205,0.3907853777555416,0.9498143091885075,7.386042741735001,145.39,7.607257465347377,7.4193217257376585
summer,17,0,15,0.0,1.4082708600696146e-11,1.4082708600696146e-11,0.20575694272344433,0.500097750678534,7.517830082010001,143.23,7.747347186917143,7.747347184613055
summer,18,0,15,-0.0,0.0,0.0,0.20575119678953696,0.5000837850325413,7.505076468435001,141.5,7.733782867868868,7.733782867868894
summer,19,0,15,-0.0,0.0,0.0,0.20574545104048259,0.5000698198358386,7.461714182280001,140.33,7.687675812933342,7.687675812933375
summer,20,0,15,-0.0,0.0,0.0,0.20573970545980452,0.5000558550483792,7.408149005265,140.02,7.630744821572479,7.630744821572485
summer,21,0,15,-0.0,0.0,0.0,0.2057339600412499,0.5000418906549652,7.2083423925900005,137.43,7.418623991613883,7.418623991613837
summer,22,0,15,-0.0,0.0,0.0,0.20572821479445763,0.500027926679024,6.8750479578300006,135.17,7.06562775451025,7.065627754510291
summer,23,0,15,7.721500593517186e-12,0.0,-7.721500593517186e-12,0.20572246971957925,0.5000139631209242,6.574062677460001,133.37,6.747743671500527,6.7477436715087515
winter,0,0,15,0.0,0.17564044194564582,0.17564044194564582,0.20571672482252093,0.4999999999950208,6.578313881985001,151.61,6.752227695413273,6.565764840381474
winter,1,0,15,0.0,5.241052220739147e-11,5.241052220739147e-11,0.020572957536212,0.05000312335751054,6.136188611385,143.16,6.286780113855868,6.286780114048233
winter,2,0,15,-0.0,0.0,0.0,0.020572382953904757,0.05000172681984999,5.918526939705001,132.98,6.058293064256344,6.058293064256324
winter,3,0,15,0.17564044187748434,0.0,-0.17564044187748434,0.0205718084589856,0.05000033049458852,5.79354152667,129.41,5.927285512001881,6.113464941565189
winter,4,0,15,0.17564044192813097,0.0,-0.17564044192813097,0.18720132120011884,0.4549978164385025,5.742527072370001,128.4,5.873853532494229,6.059934906556239
winter,5,0,15,0.0390486742020222,0.0,-0.0390486742020222,0.3538261807549486,0.8599839926886921,5.789290322145,130.18,5.922831951817588,5.964115699477585
winter,6,0,15,1.1505282569982694e-05,0.0,-1.1505282569982694e-05,0.39086177716283926,0.9499999999906598,5.954237057715001,132.99,6.095749734397934,6.095761909982302
winter,7,0,15,1.1505275002634398e-05,0.0,-1.1505275002634398e-05,0.390861777174533,0.9500000000190818,6.30368606967,140.92,6.462901974461078,6.4629141941915575
winter,8,0,15,1.2342486513873645e-10,0.0,-1.2342486513873645e-10,0.3908617771791187,0.9500000000302273,6.84954073068,155.88,7.038655688328098,7.038655688460075
winter,9,0,15,0.0,2.990582905555123e-11,2.990582905555123e-11,0.39085086224589044,0.9499734709931801,7.490622373050001,171.35,7.718411850437494,7.718411850405404
winter,10,0,15,0.0,0.17564044195121378,0.17564044195121378,0.3908399474446079,0.9499469422768304,7.5356851410150005,177.93,7.766339847930745,7.577980956736132
winter,11,0,15,0.0,0.17561181562583594,0.17561181562583594,0.20569101047276123,0.49993750058039704,7.3647867191100005,172.76,7.584677857323597,7.396693301597442
winter,12,0,15,-0.0,0.0,0.0,0.020577418168194646,0.0500139650428097,7.103762761275001,168.65,7.307749826235482,7.30774982608465
winter,13,0,15,-0.0,0.0,0.0,0.020576843520512495,0.05001256834625369,6.716052908595001,160.75,6.897600922563718,6.897600922563765
winter,14,0,15,-0.0,0.0,0.0,0.02057626890644905,0.05001117173140884,6.9430672302300005,164.01,7.137583026223181,7.137583026223139
winter,15,0,15,-0.0,0.0,0.0,0.020575694302000257,0.050009775139932676,7.062951197835001,165.6,7.2645098514174515,7.264509851417484
winter,16,0,15,-0.0,0.0,0.0,0.02057511971086153,0.050008378580806964,7.188786851775001,167.93,7.397883568799766,7.397883568799803
winter,17,0,15,-0.0,0.0,0.0,0.020574545130154998,0.050006982047037,7.37498960997,168.53,7.595515532444161,7.595515532444198
winter,18,0,15,-0.0,0.0,0.0,0.02057397056320247,0.0500055855466965,7.37158864635,166.68,7.591902859716822,7.591902859716917
winter,19,0,15,-0.0,0.0,0.0,0.020573396018443643,0.05000418910029838,7.27126021956,164.82,7.485378611332841,7.485378611332832
winter,20,0,15,-0.0,0.0,0.0,0.020572821493770592,0.05000279270271928,7.108864206705,162.31,7.313155926822502,7.313155926822509
winter,21,0,15,1.5414148707193953e-11,0.0,-1.5414148707193953e-11,0.02057224699020876,0.050001396356451566,6.886101089595,158.05,7.077317539018657,7.077317539035163
winter,22,0,15,0.019517899271065554,0.0,-0.019517899271065554,0.020571672525990806,0.05000000010581019,6.655685804340001,152.64,6.83386629522897,6.854680463764206
winter,23,0,15,0.17564044193099432,0.0,-0.17564044193099432,0.03908772910062108,0.0950037706801773,6.580014363795001,150.5,6.754021359875697,6.941737594854105
shoulder,0,0,15,0.0,0.175640442027848,0.175640442027848,0.20571672478656094,0.49999999990761906,5.830101885585,142.46,5.965592851707893,5.780562755202998
shoulder,1,0,15,0.0,1.2863949733032458e-07,1.2863949733032458e-07,0.020572957159159112,0.050003122441073404,5.37182203779,133.73,5.486281846613129,5.486281711526573
shoulder,2,0,15,3.430871400134636e-12,0.0,-3.430871400134636e-12,0.020572246825667842,0.05000139595653046,5.181368075070001,122.25,5.28763819735667,5.287638197360248
shoulder,3,0,15,0.17564043511948457,0.0,-0.17564043511948457,0.020571672489155292,0.05000000001628049,5.0793391664700005,116.75,5.181353815555364,5.366177944060163
shoulder,4,0,15,0.17564044190234926,0.0,-0.17564044190234926,0.18720117900096145,0.4549974708196484,5.035976880315001,114.38,5.136210706710075,5.320953752192319
shoulder,5,0,15,0.03904882386994838,0.0,-0.03904882386994838,0.35382603872304513,0.8599836474763531,5.0733874801350005,116.86,5.175156723580945,5.216141086597681
shoulder,6,0,15,1.1505094393475127e-05,0.0,-1.1505094393475127e-05,0.39086177730325394,0.9500000003319414,5.21537771127,124.3,5.3230867323535,5.323098816319905
shoulder,7,0,15,1.1505093715431092e-05,0.0,-1.1505093715431092e-05,0.39086177731913313,0.9500000003705362,5.491706005395001,132.21,5.611486079360489,5.611498197208376
shoulder,8,0,15,1.3448533136563034e-10,0.0,-1.3448533136563034e-10,0.3908617773391546,0.950000000419199,5.83945453554,143.59,5.975394344835025,5.975394344977208
shoulder,9,0,15,-0.0,0.0,0.0,0.3908508625998358,0.9499734718534537,6.16254607944,153.46,6.314477725053543,6.314477725053602
shoulder,10,0,15,0.0,0.17554518018527115,0.17554518018527115,0.3908399476692902,0.9499469428229267,6.173599211205,156.95,6.326094738760355,6.140512437035155
shoulder,11,0,15,0.0,5.853872492095344e-10,5.853872492095344e-10,0.20579142347016147,0.5001815570553527,6.076671748035,155.97,6.22426041304674,6.224260411963011
shoulder,12,0,15,-0.0,0.0,0.0,0.2057856758119353,0.5001675872183571,5.901522121605001,152.39,6.0404606118842485,6.040460611884281
shoulder,13,0,15,-0.0,0.0,0.0,0.2057799290157089,0.5001536194764749,5.653251777345001,145.46,5.7804038812757135,5.780403881275731
shoulder,14,0,15,-0.0,0.0,0.0,0.20577418259884575,0.5001396526566452,5.9168264578950005,149.8,6.056509701249743,6.056509701249706
shoulder,15,0,15,-0.0,0.0,0.0,0.20576843620927646,0.500125685903154,6.07242054351,152.34,6.219795954203662,6.219795954203664
shoulder,16,0,15,0.0,8.94219487691636e-11,8.94219487691636e-11,0.20576268989459118,0.5001117193316704,6.219512220075001,154.47,6.374361969344143,6.374361969249273
shoulder,17,0,15,0.0,1.1650673184276627e-10,1.1650673184276627e-10,0.2057569435663405,0.5000977527272157,6.4210193145600005,154.67,6.58642982247944,6.58642982235552
shoulder,18,0,15,0.0,5.913958666794713e-11,5.913958666794713e-11,0.20575119736941086,0.5000837864419403,6.479685937005001,154.25,6.648241247318543,6.648241247255685
shoulder,19,0,15,0.0,1.3710543661397862e-10,1.3710543661397862e-10,0.20574545139528713,0.5000698206982006,6.523048223160001,154.81,6.6939483571612595,6.693948357015294
shoulder,20,0,15,0.0,2.5628670671000904e-11,2.5628670671000904e-11,0.20573970549708237,0.500055855138984,6.476284973385001,153.91,6.644657109920821,6.6446571098936165
shoulder,21,0,15,-0.0,0.0,0.0,0.20573395988043938,0.5000418902641108,6.297734383335,150.45,6.45663943785309,6.456639437853102
shoulder,22,0,15,-0.0,0.0,0.0,0.20572821459902033,0.5000279262040084,6.09792777066,147.35,6.246585174362836,6.246585174362879
shoulder,23,0,15,7.421186106072588e-12,0.0,-7.421186106072588e-12,0.20572246956424228,0.5000139627433735,5.96529018948,144.91,6.107345806753624,6.107345806761449
summer_peak,0,0,15,0.005403292893824699,0.0,-0.005403292893824699,0.2057167248245696,0.5000000000000001,6.879299162355001,132.98,7.070123690349532,7.075897902626269
summer_peak,1,0,15,0.011145933168053998,0.0,-0.011145933168053998,0.20179439156352807,0.4904666641363595,6.193154752020001,127.95,6.346650646333878,6.3584776096139075
summer_peak,2,0,15,0.010520250897983724,0.0,-0.010520250897983724,0.20359362492755692,0.49483974893430965,5.927029348755001,117.96,6.0672102716950755,6.07834250418327
summer_peak,3,0,15,0.010396770835819039,0.0,-0.010396770835819039,0.20475689166323346,0.4976670998380064,5.7603821313750005,113.83,5.892552060032534,5.903534773221566
summer_peak,4,0,15,0.010690818835128318,0.0,-0.010690818835128318,0.20579193456309008,0.500182799280381,5.65920346368,109.52,5.786631631665692,5.797913331356331
summer_peak,5,0,15,0.011195564964108812,0.0,-0.011195564964108812,0.20711937025399538,0.503409167219199,5.64900057282,108.99,5.775955682732446,5.787768904577948
summer_peak,6,0,15,0.012242871191967,0.0,-0.012242871191967,0.20895313293235965,0.5078661764388628,5.750179240515001,112.96,5.8818668358620965,5.894798785179554
summer_peak,7,0,15,0.013746136641299048,0.0,-0.013746136641299048,0.2118402104801477,0.5148832956114777,6.071570302605,121.14,6.2189030820505895,6.233471465852893
summer_peak,8,0,15,0.01577717349273146,0.0,-0.01577717349273146,0.21624562930645125,0.525590783857901,6.607222072755,131.19,6.782723539405977,6.7995387698468255
summer_peak,9,0,15,0.014229702663338145,0.0,-0.014229702663338145,0.2227131410114286,0.541310243980778,7.306120096665,135.09,7.522380432617693,7.537658896055546
summer_peak,10,0,15,0.01233552799949797,0.0,-0.01233552799949797,0.22768151964758573,0.5533860210970869,7.737192235500001,139.1,7.980897624884177,7.994203604908384
summer_peak,11,0,15,0.015188029606988895,0.0,-0.015188029606988895,0.23079706166954322,0.5609584292826983,7.899588248355001,141.38,8.154096037250666,8.170508851968837
summer_peak,12,0,15,0.02464793327776571,0.0,-0.02464793327776571,0.2368010176368786,0.5755512047909985,7.909791139215001,143.69,8.16498613623989,8.191629631454015
summer_peak,13,0,15,0.043028891078974466,0.0,-0.043028891078974466,0.25230937482602633,0.6132446815911295,7.783955485275,140.69,8.030745381003353,8.077210939968623
summer_peak,14,0,15,0.051861714167593734,0.0,-0.051861714167593734,0.286263868278174,0.6957719857787286,8.091742692885001,146.9,8.359362841154594,8.415565482308581
summer_peak,15,0,15,0.06512411067601112,0.0,-0.06512411067601112,0.32910420106463734,0.7998965600519107,8.252438223930001,150.81,8.531300755771445,8.602019656421419
summer_peak,16,0,15,0.01177361608088777,0.0,-0.01177361608088777,0.385339826837288,0.936578752082255,8.345964723480002,152.15,8.631487109668905,8.644271892209602
summer_peak,17,0,15,0.0,0.13608024873564056,0.13608024873564056,0.39086177734407684,0.9500000004311626,8.500708568190001,147.89,8.797439433025081,8.649851125241183
summer_peak,18,0,15,0.0,0.13778073054569875,0.13778073054569875,0.24741221069742173,0.6013419932395121,8.50240905,146.66,8.79926439945775,8.6498340045965
summer_peak,19,0,15,0.0,0.07741362629365132,0.07741362629365132,0.10217421631633679,0.24833716462156538,8.442041945745,146.01,8.734495583845543,8.65049240871932
summer_peak,20,0,15,0.002397137588701694,0.0,-0.002397137588701694,0.020571672535186256,0.05000000012815998,8.36126905977,144.19,8.647889439715703,8.65049241033053
summer_peak,21,0,15,0.08175810314343501,0.0,-0.08175810314343501,0.021304049616642937,0.05178006220644077,8.082390042930001,141.65,8.349363651801713,8.438008327871438
summer_peak,22,0,15,0.06636752108482438,0.0,-0.06636752108482438,0.09409866617738499,0.2287093240902755,7.660670554050001,138.64,7.899374033405363,7.9709789096596815
summer_peak,23,0,15,0.063350188657407,0.0,-0.063350188657407,0.15144698736910706,0.36809595208716633,7.25425540146,133.97,7.467333123115381,7.535379227965072
winter_peak,0,0,15,0.007383895459253595,0.0,-0.007383895459253595,0.2057167248245695,0.49999999999999994,6.988129998195,169.12,7.185277274140551,7.193177465779748
winter_peak,1,0,15,0.0115847171267692,0.0,-0.0115847171267692,0.20378168143965314,0.4952968253150867,6.544304245785001,154.23,6.71636014636136,6.728697939317438
winter_peak,2,0,15,0.012207031863733106,0.0,-0.012207031863733106,0.20603581395940349,0.5007755546738022,6.324942092295,144.06,6.48527082948815,6.498241757492502
winter_peak,3,0,15,0.013555661958674803,0.0,-0.013555661958674803,0.20890834548033174,0.5077573193392125,6.1940049929250005,140.86,6.347544463587995,6.361929173895225
winter_peak,4,0,15,0.016370912278427907,0.0,-0.016370912278427907,0.21313274922900624,0.5180248455996004,6.124285238715001,140.12,6.274273592431108,6.2916340903277375
winter_peak,5,0,15,0.021441935834986173,0.0,-0.021441935834986173,0.22018307758862168,0.5351608571845307,6.152343188580001,140.76,6.303755317609902,6.326502163060905
winter_peak,6,0,15,0.030793818275027876,0.0,-0.030793818275027876,0.23232676154785203,0.564676405737003,6.30708703329,143.31,6.466480712917372,6.499206980946343
winter_peak,7,0,15,0.04718357770089279,0.0,-0.04718357770089279,0.25386468194039813,0.6170248971173541,6.656536045245001,152.79,6.834763730863078,6.885108008244986
winter_peak,8,0,15,0.06966878390555994,0.0,-0.06966878390555994,0.2918696285442387,0.7093969359884044,7.241501787885,167.44,7.453800804601174,7.5286328017906925
winter_peak,9,0,15,0.03776096861740369,0.0,-0.03776096861740369,0.3524812154058439,0.8567150184469242,8.025423902295,182.48,8.288477920178234,8.329358377696558
winter_peak,10,0,15,0.0,0.1756404419982176,0.1756404419982176,0.3813194273965095,0.9268070637467368,8.268592801125001,195.23,8.548599525155264,8.358738951121662
winter_peak,11,0,15,0.0,0.1470888347298666,0.1470888347298666,0.19617075623927022,0.476798268119814,8.23203244221,189.12,8.509453342100564,8.350430756974008
winter_peak,12,0,15,0.011839416947677012,0.0,-0.011839416947677012,0.039717069616546044,0.09653339963101162,8.06708570664,184.09,8.333003183644696,8.345819984991456
winter_peak,13,0,15,0.10671121901848832,0.0,-0.10671121901848832,0.042359950533577606,0.10295699236340942,7.698931394775,176.98,7.9401287819187365,8.05540013653588
winter_peak,14,0,15,0.08386937224993718,0.0,-0.08386937224993718,0.14013197384017195,0.340594509171953,7.912341861930001,180.11,8.16770881872702,8.258476701895711
winter_peak,15,0,15,0.05322519351208673,0.0,-0.05322519351208673,0.21509757270357266,0.5228004015886479,7.999916675145,182.19,8.26122591246299,8.31884955361701
winter_peak,16,0,15,0.0,0.003769563282642538,0.003769563282642538,0.2594099365611793,0.6305027867384095,8.067935947545001,187.28,8.33391203860094,8.3298325006382
winter_peak,17,0,15,0.0,0.11581777152426456,0.11581777152426456,0.24679685265579357,0.5998463490663101,8.19122087877,182.43,8.465770771764667,8.3405356180594
winter_peak,18,0,15,0.0,0.030806671334583563,0.030806671334583563,0.12166231293406793,0.29570350451043476,8.093443174695,180.74,8.361180967518198,8.327849438884655
winter_peak,19,0,15,0.05057906581027735,0.0,-0.05057906581027735,0.08190217761889776,0.19906543254745582,7.8689795757750005,177.25,8.12143179592448,8.176109346386568
winter_peak,20,0,15,0.040046223515749116,0.0,-0.040046223515749116,0.12346844247124014,0.30009335064159504,7.63176236328,175.11,7.86859089364974,7.911761564296354
winter_peak,21,0,15,0.031591198229028256,0.0,-0.031591198229028256,0.15440810035717323,0.37529301637688645,7.353733587345,173.18,7.572938160259716,7.606886466227428
winter_peak,22,0,15,0.025785465335538854,0.0,-0.025785465335538854,0.17681235219539002,0.4297471494993212,7.0816564977450005,167.9,7.284326225332346,7.31195191514584
winter_peak,23,0,15,0.021630480064648155,0.0,-0.021630480064648155,0.19335477806552132,0.469953957876808,6.983028552765001,164.63,7.179876968831405,7.203024974734056
